Date,Open,High,Low,Close,Adj Close,Volume
1997-02-24,147.22000122070312,147.77999877929688,146.74000549316406,147.07000732421875,147.07000732421875,0
1997-02-25,147.02999877929688,147.55999755859375,146.97000122070312,147.5,147.5,0
1997-02-26,147.5,150.1999969482422,147.47000122070312,150.1999969482422,150.1999969482422,0
1997-02-27,150.1999969482422,151.35000610351562,148.8699951171875,149.4199981689453,149.4199981689453,0
1997-02-28,149.2100067138672,149.4199981689453,147.50999450683594,148.17999267578125,148.17999267578125,0
1997-03-03,148.25,148.25,146.52999877929688,146.9199981689453,146.9199981689453,0
1997-03-04,146.8699951171875,147.35000610351562,145.14999389648438,145.9199981689453,145.9199981689453,0
1997-03-05,146.19000244140625,146.19000244140625,142.3000030517578,143.8699951171875,143.8699951171875,0
1997-03-06,143.92999267578125,144.47999572753906,142.75999450683594,142.75999450683594,142.75999450683594,0
1997-03-07,142.8699951171875,143.22999572753906,142.24000549316406,142.91000366210938,142.91000366210938,0
1997-03-10,142.91000366210938,143.75999450683594,142.77999877929688,143.50999450683594,143.50999450683594,0
1997-03-11,143.6699981689453,144.38999938964844,142.8800048828125,143.50999450683594,143.50999450683594,0
1997-03-12,143.5800018310547,143.7100067138672,141.5500030517578,142.3000030517578,142.3000030517578,0
1997-03-13,142.44000244140625,142.44000244140625,138.83999633789062,139.5,139.5,0
1997-03-14,139.25999450683594,139.5,137.89999389648438,138.6999969482422,138.6999969482422,0
1997-03-17,138.82000732421875,139.8000030517578,138.7100067138672,139.5,139.5,0
1997-03-18,137.8000030517578,139.5,136.19000244140625,136.83999633789062,136.83999633789062,0
1997-03-19,137.25999450683594,137.82000732421875,136.2899932861328,137.82000732421875,137.82000732421875,0
1997-03-20,138.25999450683594,139.27999877929688,137.27000427246094,137.75,137.75,0
1997-03-21,137.83999633789062,137.99000549316406,135.52000427246094,135.89999389648438,135.89999389648438,0
1997-03-24,135.77999877929688,135.9600067138672,133.97999572753906,134.57000732421875,134.57000732421875,0
1997-03-25,134.75,136.42999267578125,134.57000732421875,136.42999267578125,136.42999267578125,0
1997-03-26,137.52999877929688,137.52999877929688,136.36000061035156,136.89999389648438,136.89999389648438,0
1997-03-27,136.97000122070312,137.41000366210938,136.5,137.41000366210938,137.41000366210938,0
1997-04-01,137.1699981689453,137.41000366210938,134.35000610351562,134.94000244140625,134.94000244140625,0
1997-04-02,135.25999450683594,135.25999450683594,134.17999267578125,134.74000549316406,134.74000549316406,0
1997-04-03,134.0,134.74000549316406,131.9600067138672,132.61000061035156,132.61000061035156,0
1997-04-04,132.6699981689453,132.82000732421875,131.25999450683594,131.8000030517578,131.8000030517578,0
1997-04-07,131.80999755859375,132.22000122070312,131.08999633789062,131.9199981689453,131.9199981689453,0
1997-04-08,131.94000244140625,132.47999572753906,131.52999877929688,131.99000549316406,131.99000549316406,0
1997-04-10,132.0800018310547,132.17999267578125,130.7100067138672,131.30999755859375,131.30999755859375,0
1997-04-11,131.3699951171875,131.8699951171875,130.88999938964844,131.8699951171875,131.8699951171875,0
1997-04-14,131.85000610351562,131.8699951171875,130.80999755859375,131.4600067138672,131.4600067138672,0
1997-04-15,131.4600067138672,131.6999969482422,130.3699951171875,130.57000732421875,130.57000732421875,0
1997-04-16,130.74000549316406,131.5399932861328,130.3699951171875,130.91000366210938,130.91000366210938,0
1997-04-17,130.6999969482422,132.25,130.6699981689453,132.02999877929688,132.02999877929688,0
1997-04-21,132.05999755859375,133.5,132.02999877929688,133.25,133.25,0
1997-04-22,133.35000610351562,134.1199951171875,133.25,134.0500030517578,134.0500030517578,0
1997-04-23,134.0500030517578,135.27000427246094,134.0500030517578,135.1999969482422,135.1999969482422,0
1997-04-24,135.22999572753906,135.47000122070312,134.61000061035156,135.47000122070312,135.47000122070312,0
1997-04-25,135.42999267578125,135.66000366210938,134.5,135.1300048828125,135.1300048828125,0
1997-04-28,135.22000122070312,135.5500030517578,134.97000122070312,135.52999877929688,135.52999877929688,0
1997-04-29,135.58999633789062,135.63999938964844,132.97000122070312,133.33999633789062,133.33999633789062,0
1997-04-30,133.3800048828125,134.47000122070312,133.3800048828125,134.25999450683594,134.25999450683594,0
1997-05-01,134.35000610351562,134.4600067138672,132.8000030517578,133.7100067138672,133.7100067138672,0
1997-05-02,133.7100067138672,133.74000549316406,132.4600067138672,133.19000244140625,133.19000244140625,0
1997-05-05,133.19000244140625,134.3699951171875,133.1300048828125,134.35000610351562,134.35000610351562,0
1997-05-06,134.4600067138672,135.8800048828125,134.35000610351562,135.8800048828125,135.8800048828125,0
1997-05-07,135.8800048828125,137.80999755859375,135.8800048828125,137.80999755859375,137.80999755859375,0
1997-05-09,137.80999755859375,139.49000549316406,137.80999755859375,139.4600067138672,139.4600067138672,0
1997-05-12,139.89999389648438,140.33999633789062,139.36000061035156,140.0,140.0,0
1997-05-13,140.0,140.35000610351562,138.83999633789062,139.1300048828125,139.1300048828125,0
1997-05-14,139.14999389648438,139.22000122070312,137.7899932861328,138.3300018310547,138.3300018310547,0
1997-05-15,138.32000732421875,138.32000732421875,134.6300048828125,135.05999755859375,135.05999755859375,0
1997-05-16,135.07000732421875,135.08999633789062,134.32000732421875,134.8699951171875,134.8699951171875,0
1997-05-19,134.8699951171875,134.8699951171875,133.32000732421875,133.6999969482422,133.6999969482422,0
1997-05-20,133.66000366210938,134.5500030517578,133.49000549316406,133.82000732421875,133.82000732421875,0
1997-05-21,133.86000061035156,134.5,133.6699981689453,134.13999938964844,134.13999938964844,0
1997-05-23,134.11000061035156,135.24000549316406,133.75,135.24000549316406,135.24000549316406,0
1997-05-26,135.3300018310547,136.3800048828125,135.13999938964844,136.3800048828125,136.3800048828125,0
1997-05-27,136.3800048828125,137.77000427246094,136.35000610351562,137.63999938964844,137.63999938964844,0
1997-05-28,137.6199951171875,138.4600067138672,137.42999267578125,138.4600067138672,138.4600067138672,0
1997-05-29,138.4600067138672,142.50999450683594,138.4600067138672,142.30999755859375,142.30999755859375,0
1997-05-30,142.5,144.9499969482422,142.5,143.9499969482422,143.9499969482422,0
1997-06-02,143.9499969482422,145.3000030517578,143.89999389648438,144.58999633789062,144.58999633789062,0
1997-06-03,144.58999633789062,145.07000732421875,143.3000030517578,144.25,144.25,0
1997-06-04,144.25,144.25999450683594,142.3800048828125,142.92999267578125,142.92999267578125,0
1997-06-05,142.92999267578125,143.02999877929688,141.97000122070312,142.44000244140625,142.44000244140625,0
1997-06-06,142.44000244140625,143.35000610351562,142.44000244140625,142.99000549316406,142.99000549316406,0
1997-06-09,142.99000549316406,143.14999389648438,141.82000732421875,142.17999267578125,142.17999267578125,0
1997-06-10,142.17999267578125,142.3699951171875,141.27999877929688,141.27999877929688,141.27999877929688,0
1997-06-11,141.27999877929688,142.2100067138672,140.49000549316406,142.1999969482422,142.1999969482422,0
1997-06-12,142.1999969482422,142.99000549316406,141.88999938964844,142.9199981689453,142.9199981689453,0
1997-06-13,142.97999572753906,143.60000610351562,142.97999572753906,143.57000732421875,143.57000732421875,0
1997-06-16,143.57000732421875,145.07000732421875,143.57000732421875,145.02000427246094,145.02000427246094,0
1997-06-17,145.1999969482422,145.50999450683594,144.52000427246094,144.52000427246094,144.52000427246094,0
1997-06-18,144.52000427246094,146.02000427246094,144.49000549316406,145.8000030517578,145.8000030517578,0
1997-06-19,145.8000030517578,145.82000732421875,144.47000122070312,145.0399932861328,145.0399932861328,0
1997-06-20,145.0,145.72000122070312,144.72999572753906,145.72000122070312,145.72000122070312,0
1997-06-23,145.72000122070312,147.75,145.72000122070312,147.50999450683594,147.50999450683594,0
1997-06-24,147.50999450683594,147.50999450683594,145.4600067138672,145.8800048828125,145.8800048828125,0
1997-06-25,145.8800048828125,146.19000244140625,144.64999389648438,145.5,145.5,0
1997-06-26,145.52000427246094,145.55999755859375,144.22999572753906,144.22999572753906,144.22999572753906,0
1997-06-27,144.22999572753906,146.0399932861328,144.22000122070312,146.0399932861328,146.0399932861328,0
1997-06-30,146.0399932861328,147.67999267578125,145.42999267578125,147.67999267578125,147.67999267578125,0
1997-07-01,147.75999450683594,149.64999389648438,147.75,149.22000122070312,149.22000122070312,0
1997-07-02,149.22000122070312,149.74000549316406,148.4499969482422,148.94000244140625,148.94000244140625,0
1997-07-03,148.94000244140625,150.02999877929688,148.64999389648438,150.02999877929688,150.02999877929688,0
1997-07-04,150.02999877929688,150.3699951171875,149.77000427246094,150.3699951171875,150.3699951171875,0
1997-07-07,150.3699951171875,151.02999877929688,149.88999938964844,150.36000061035156,150.36000061035156,0
1997-07-08,150.36000061035156,151.3300018310547,150.36000061035156,150.9199981689453,150.9199981689453,0
1997-07-09,150.9499969482422,151.4600067138672,150.10000610351562,150.16000366210938,150.16000366210938,0
1997-07-10,150.16000366210938,150.1699981689453,146.67999267578125,147.75,147.75,0
1997-07-11,147.82000732421875,147.86000061035156,145.75999450683594,146.10000610351562,146.10000610351562,0
1997-07-14,146.13999938964844,146.52000427246094,145.14999389648438,145.75,145.75,0
